sr. no.,username,user id,access_hash,name,group,status
893,,5598272924,5336307660857885160,Kkkk,Whaletank - Crypto Chat,UserStatusRecently
894,koreychris,5577035956,-2518079956725359904,Korey,Whaletank - Crypto Chat,UserStatusRecently
895,,5500142714,-2062121787803993987,Khalil,Whaletank - Crypto Chat,UserStatusRecently
896,dere_k9,5494633677,-1362371296227071825,Derek,Whaletank - Crypto Chat,UserStatusRecently
897,JassimKumar,5569643613,-1721501972094390017,Jassim,Whaletank - Crypto Chat,UserStatusRecently
898,EllaKellyEllaKelly,1952052626,-3863563326469861714,Ella Kelly,Whaletank - Crypto Chat,UserStatusRecently
899,,862967592,2156376816519508959,Kakes🦍,Whaletank - Crypto Chat,UserStatusRecently
900,DerekKeder,1025156695,-4870960205994339927,Derek Jadi,Whaletank - Crypto Chat,UserStatusRecently
901,Johnsonkings,5252460310,7748664801071132594,J.k,Whaletank - Crypto Chat,UserStatusRecently
902,,5338448901,1324158390401031986,Kolin,Whaletank - Crypto Chat,UserStatusRecently
903,kimberly_cloe,5033953640,-5923012291718971553,Cloe,Whaletank - Crypto Chat,UserStatusRecently
904,Kryptomuckel,5232561945,2099302960917010848,Kryptomuckel,Whaletank - Crypto Chat,UserStatusRecently
905,kayaroot,1028841857,8112603730553954796,Kaya,Whaletank - Crypto Chat,UserStatusRecently
906,JanKript,1521871729,-4735870942944067104,Ian,Whaletank - Crypto Chat,UserStatusRecently
907,franciskeith,5121452381,412700945843836595,Francis,Whaletank - Crypto Chat,UserStatusRecently
908,Kirankure_kwt,5260655977,-2444182179599818563,kirankure,Whaletank - Crypto Chat,UserStatusRecently
909,,817496248,6435804630287096804,Khalidd,Whaletank - Crypto Chat,UserStatusRecently
910,kalids3,5294079028,-1843305033154156863,Kalid,Whaletank - Crypto Chat,UserStatusRecently
911,khuzu6,334737198,3792576659577852984,Khuzu,Whaletank - Crypto Chat,UserStatusRecently
912,Abrielle64,1267561838,6433198099573241935,Abrielle Kelvin,Whaletank - Crypto Chat,UserStatusRecently
913,Khad0000,5244891799,69901668791964398,Khadija,Whaletank - Crypto Chat,UserStatusRecently
914,Karl2k,1635288115,-7601248901667450680,karl,Whaletank - Crypto Chat,UserStatusRecently
915,kinh490,732677305,-8641517111679840642,admin,Whaletank - Crypto Chat,UserStatusRecently
916,AmelieKrger,5137828667,-5230172763364136125,Amelie Krüger,Whaletank - Crypto Chat,UserStatusRecently
917,K2021KK,1465645338,-4293611754528997857,K,Whaletank - Crypto Chat,UserStatusRecently
918,,600149125,2136774586427893756,Dark,Whaletank - Crypto Chat,UserStatusRecently
919,knownbutlost,1102006320,-6533124268116639042,Anshul,Whaletank - Crypto Chat,UserStatusRecently
920,,837514223,4298018780656872219,KV | clockstoken.io ⏰,Whaletank - Crypto Chat,UserStatusRecently
921,defiking007,2135756901,4681132221229512092,DeFi KING,Whaletank - Crypto Chat,UserStatusRecently
922,Hum_kyu_bataay,866629425,3529934748255845045,Manoj,Whaletank - Crypto Chat,UserStatusRecently
923,,2082151633,8928429460458079568,Sourav Kumar,Whaletank - Crypto Chat,UserStatusRecently
924,Malaykr11,633929438,-1689587162045763043,Malay Kumar,Whaletank - Crypto Chat,UserStatusRecently
925,Kurdistan_Coin,888168010,257884759824943097,Coin_Kurd,Whaletank - Crypto Chat,UserStatusRecently
926,investingYT,1072438528,4425151932769302831,K3,Whaletank - Crypto Chat,UserStatusRecently
927,DonnaMk,5057410565,6680883497156641256,M.k,Whaletank - Crypto Chat,UserStatusRecently
928,kirasmith2,1791974045,-3058080143969555102,Kira,Whaletank - Crypto Chat,UserStatusRecently
929,Elishakid,2023200462,-7175240561353027287,Elisha,Whaletank - Crypto Chat,UserStatusRecently
930,BBE17,1001425139,1871689761630251545,B,Whaletank - Crypto Chat,UserStatusRecently
931,shabeerk1,667177733,-9084341890698098781,shabeer,Whaletank - Crypto Chat,UserStatusRecently
932,Kristi2332t,454886730,-5332853908397909566,ctisti,Whaletank - Crypto Chat,UserStatusRecently
933,adikhan04,865847198,-3313681281083149507,Adil,Whaletank - Crypto Chat,UserStatusRecently
934,ashishkhaira,853460813,7520854690928967285,Ashish,Whaletank - Crypto Chat,UserStatusRecently
935,Kabir_shaikh_0,1076788006,-4805574690551666105,kabeer,Whaletank - Crypto Chat,UserStatusRecently
936,John_Bl4ck,1610491654,-4242265038784651668,John,Whaletank - Crypto Chat,UserStatusRecently
937,JesseFinance,1755592259,-3241309348208774310,Je$$e,Whaletank - Crypto Chat,UserStatusRecently
938,amber_jone12,5171644471,348263461113553800,Amber,Whaletank - Crypto Chat,UserStatusRecently
939,jacksonasher,1996646163,7055139256731343253,Jackie,Whaletank - Crypto Chat,UserStatusRecently
940,Evelynadams3,5708769928,3493003261838130550,Evelyn J,Whaletank - Crypto Chat,UserStatusRecently
941,josh_ayD,1116394328,4532624375694944685,Josh,Whaletank - Crypto Chat,UserStatusRecently
942,,5215785017,-2854276426826002684,Céline JulitteetCharly,Whaletank - Crypto Chat,UserStatusRecently
943,,1749205042,2296503663224445608,Jak,Whaletank - Crypto Chat,UserStatusRecently
944,Jaycorn1,5080299854,5045640127680449250,James,Whaletank - Crypto Chat,UserStatusRecently
945,,5115114298,1377362750119807964,Jahangeer,Whaletank - Crypto Chat,UserStatusRecently
946,CafeBorghetti,564366393,8982340556191149300,John,Whaletank - Crypto Chat,UserStatusRecently
947,,5374716843,1103276923826926185,Jean Ann,Whaletank - Crypto Chat,UserStatusRecently
948,,5270860581,-5180706763417043315,Breav,Whaletank - Crypto Chat,UserStatusRecently
949,Japheth_h,5215059048,-399830445418561505,Japhet,Whaletank - Crypto Chat,UserStatusRecently
950,Jennialexandra,5213105100,-570825758679470379,Jennifer,Whaletank - Crypto Chat,UserStatusRecently
951,,5237063453,1240893877976563353,Andre,Whaletank - Crypto Chat,UserStatusRecently
952,Jasonbrowfx1,5298851662,6717258063763334332,Jasonbrow,Whaletank - Crypto Chat,UserStatusRecently
953,jayson555,313454384,8850262127078078040,Jayson,Whaletank - Crypto Chat,UserStatusRecently
954,AlanDixonJackson,5588827363,-5563238944741117246,Alan Dixon Jackson,Whaletank - Crypto Chat,UserStatusRecently
955,jordanforce90,5178941126,2614510209845739279,Jordan,Whaletank - Crypto Chat,UserStatusRecently
956,jai9734,5536388336,-6827438505301970128,cherry,Whaletank - Crypto Chat,UserStatusRecently
957,,428645186,-101766645904951737,Jigs,Whaletank - Crypto Chat,UserStatusRecently
958,,1852948731,-6442724900411618446,Jack,Whaletank - Crypto Chat,UserStatusRecently
959,cramjohn,1517158798,-8670448164588346798,Cram,Whaletank - Crypto Chat,UserStatusRecently
960,,5540277423,5461550211455466745,Juma,Whaletank - Crypto Chat,UserStatusRecently
961,,5264860697,-2319309188366607589,juliana,Whaletank - Crypto Chat,UserStatusRecently
962,aliterubi,413517813,761790041866402787,Jacopo Celin,Whaletank - Crypto Chat,UserStatusRecently
963,,5564920623,7049651006006750655,Julius,Whaletank - Crypto Chat,UserStatusRecently
964,Jinna92,5092433272,-5116482073992984909,Jinna,Whaletank - Crypto Chat,UserStatusRecently
965,Julie726,1777642222,-3837974331513884019,Julie,Whaletank - Crypto Chat,UserStatusRecently
966,Janee999,2061156769,-3408843910028173840,jane,Whaletank - Crypto Chat,UserStatusRecently
967,Janecarlos9,1769519620,1045811451243925003,jane,Whaletank - Crypto Chat,UserStatusRecently
968,josh2moon,1756191945,-1292364516948149593,Josh,Whaletank - Crypto Chat,UserStatusRecently
969,,2058691611,-29128959414110020,Jasmine,Whaletank - Crypto Chat,UserStatusRecently
970,,5199664675,-4058624227246487510,Julio,Whaletank - Crypto Chat,UserStatusRecently
971,,5066404142,1259879640807856978,Elizabeth,Whaletank - Crypto Chat,UserStatusRecently
972,Godsoneyo,922851513,-6435688163017649005,Godson Joseph,Whaletank - Crypto Chat,UserStatusRecently
973,AnnJulieH,5189971257,-293181447688793932,Ann-Julie Hahn,Whaletank - Crypto Chat,UserStatusRecently
974,specialistgem,2146132113,4281820593363769672,John Mayar,Whaletank - Crypto Chat,UserStatusRecently
975,jawad_alnasser,171869849,-3413289736937937107,Jawad,Whaletank - Crypto Chat,UserStatusRecently
976,,1615920366,260832045264101061,J,Whaletank - Crypto Chat,UserStatusRecently
977,AntiqueAnimal,954121029,-6236418660590942081,Joshilyn Jane,Whaletank - Crypto Chat,UserStatusRecently
978,JanaSchmitt,2088217987,3839884484940254774,Jana Schmitt,Whaletank - Crypto Chat,UserStatusRecently
979,Dhfnhjknmkii,2102957457,3511435368491426101,janur,Whaletank - Crypto Chat,UserStatusRecently
980,juswaaa27,5002310243,-6356999141779009246,Francois,Whaletank - Crypto Chat,UserStatusRecently
981,,5722383923,6204537218865880238,Isabella Davies,Whaletank - Crypto Chat,UserStatusRecently
982,egcoder,1649652407,-1550076032953987939,Issa,Whaletank - Crypto Chat,UserStatusRecently
983,Izzycrypt92,1752002551,5838521458514952236,Izzy,Whaletank - Crypto Chat,UserStatusRecently
984,,1775814056,5125660895816874540,Florin,Whaletank - Crypto Chat,UserStatusRecently
985,,5726542282,-3607167143244977772,Inguswetrust,Whaletank - Crypto Chat,UserStatusRecently
986,ivant_03,1866658352,-2822421299897040819,⚡️,Whaletank - Crypto Chat,UserStatusRecently
987,iLihansen,5184893657,5062578328550434536,ilhanşen,Whaletank - Crypto Chat,UserStatusRecently
988,inbrandmx,2132576997,4878399947038142675,Inbrandmx,Whaletank - Crypto Chat,UserStatusRecently
989,fxcmoney_8,5581230641,-4916606787346257856,Issaac,Whaletank - Crypto Chat,UserStatusRecently
990,itsbobbyaxelrod,5257084144,-1937728657015134990,Bobby,Whaletank - Crypto Chat,UserStatusRecently
991,isabellaarmstrong,5421463624,1921003673646504236,Isabella,Whaletank - Crypto Chat,UserStatusRecently
992,,1182402115,-7187347740208241564,Ismaeel,Whaletank - Crypto Chat,UserStatusRecently
993,,5472495897,1844879425191084509,Ava,Whaletank - Crypto Chat,UserStatusRecently
994,ILELYO,398826762,-9188190265553799716,ILELYO,Whaletank - Crypto Chat,UserStatusRecently
995,Iesya89,1625565093,3674469296513931143,Казакова Олеся,Whaletank - Crypto Chat,UserStatusRecently
996,ivan_cryptofan,5378205810,-3556389059025371106,Ivan,Whaletank - Crypto Chat,UserStatusRecently
997,igrdlmtv,5145971071,1761532219487884654,Igor,Whaletank - Crypto Chat,UserStatusRecently
998,InfinityfxMarket,1676737360,-478330695568846507,INFINITY fx,Whaletank - Crypto Chat,UserStatusRecently
999,sbsksnsh,645935776,8639556160929758561,Imprat,Whaletank - Crypto Chat,UserStatusRecently
1000,balldrainerNY,772355320,3612958563894654236,Dave,Whaletank - Crypto Chat,UserStatusRecently
1001,,732819640,-8966967798293964004,I,Whaletank - Crypto Chat,UserStatusRecently
1002,malakkrofna,1650617408,-2322963674761760485,Igor,Whaletank - Crypto Chat,UserStatusRecently
1003,FutInuDEV,1879013760,-9022897653733481753,Fut Inu,Whaletank - Crypto Chat,UserStatusRecently
1004,i_am_jide,748917234,-2174635944363135319,Jide,Whaletank - Crypto Chat,UserStatusRecently
1005,ImranShaukat,1530333354,5757146980810263655,Imran,Whaletank - Crypto Chat,UserStatusRecently
1006,bin_adam,289624113,-3464855528698399652,Ibrahim,Whaletank - Crypto Chat,UserStatusRecently
1007,iwantsomem0ney,2007311709,-7983835450299084854,ali beech,Whaletank - Crypto Chat,UserStatusRecently
1008,samahitto,439974986,-1683940020515989110,Charlie India,Whaletank - Crypto Chat,UserStatusRecently
1009,IDCunt,953952600,-7400176317187623154,Daniel 💣,Whaletank - Crypto Chat,UserStatusRecently
1010,isthisausername,930226952,-24383223174764169,f,Whaletank - Crypto Chat,UserStatusRecently
1011,devvilofficial,1608530587,-3145502307048110398,ᴰᴱ℣℣ᴵᴸ,Whaletank - Crypto Chat,UserStatusRecently
1012,Investidoraltoporte,1815066910,-5642464017259693458,Gustavo,Whaletank - Crypto Chat,UserStatusRecently
1013,RagnarAlive,1390435543,4318098391911740337,Ragnar,Whaletank - Crypto Chat,UserStatusRecently
1014,ITohari,1721922401,-669990250808642258,ITohari,Whaletank - Crypto Chat,UserStatusRecently
1015,IS_Anoni,383922611,-8770554684837885265,AB,Whaletank - Crypto Chat,UserStatusRecently
1016,ianhakiem,1257109337,-5453899232427037998,ian,Whaletank - Crypto Chat,UserStatusRecently
1017,ITSKSL,865152202,6596008742004073047,Kshitij,Whaletank - Crypto Chat,UserStatusRecently
1018,Infinity000000000000,945997345,-8918731068807944539,Infinity,Whaletank - Crypto Chat,UserStatusRecently
1019,immany34,469209371,-936281393558484706,Emm,Whaletank - Crypto Chat,UserStatusRecently
1020,ihor_harvona,1003153911,-8459781387149933204,Ihor,Whaletank - Crypto Chat,UserStatusRecently
1021,radiksaik2,1654746607,8327616218527522694,Iron,Whaletank - Crypto Chat,UserStatusRecently
1022,jinovo21,1832530075,6210374352386276303,( Check ID Before Dm ),Whaletank - Crypto Chat,UserStatusRecently
1023,Sir_Isaac16,1245128741,-7982242398186238891,Sir,Whaletank - Crypto Chat,UserStatusRecently
1024,Eaglevision1006,1473525867,-7480994548605299725,Ivan,Whaletank - Crypto Chat,UserStatusRecently
1025,isaacskywalker,417369315,-5986786633984835319,Luke,Whaletank - Crypto Chat,UserStatusRecently
1026,TI9M00D,564828378,903360298134835764,Igli,Whaletank - Crypto Chat,UserStatusRecently
1027,,1172960241,2621625320203468737,Imaan,Whaletank - Crypto Chat,UserStatusRecently
1028,ibrahim1800,908590631,-7606988426039519535,Ibrahim,Whaletank - Crypto Chat,UserStatusRecently
1029,cdisle,1268607185,-5843692774415415350,Cyril,Whaletank - Crypto Chat,UserStatusRecently
1030,,1731792724,-2807527216930003982,David,Whaletank - Crypto Chat,UserStatusRecently
1031,amani_i990,1830977950,-7301033460532968474,amani,Whaletank - Crypto Chat,UserStatusRecently
1032,ijamees,1718109585,7455900853765124792,KINJA,Whaletank - Crypto Chat,UserStatusRecently
1033,iTzAllAboutCrypto,1633976293,2666939380419110625,🍄 iTzFungitastik 🍄,Whaletank - Crypto Chat,UserStatusRecently
1034,fidyansyah,1801551161,2588947343168346900,Imam,Whaletank - Crypto Chat,UserStatusRecently
1035,finally_I_am_back,909973699,-7539092309208629209,FHN,Whaletank - Crypto Chat,UserStatusRecently
1036,,1388214971,4075804582747412674,IASRanjeet,Whaletank - Crypto Chat,UserStatusRecently
1037,The_Institution,1523394168,-5718684437195207503,𝒞𝒽𝒾𝓃𝓈𝓉𝓇𝒶𝓅,Whaletank - Crypto Chat,UserStatusRecently
1038,Itz_SmartAngel,627965740,-6869132213705799336,SmartAngel,Whaletank - Crypto Chat,UserStatusRecently
1039,Ivanba7,1220740607,6768316753732102691,Ivan,Whaletank - Crypto Chat,UserStatusRecently
1040,arih82,1306039078,1700855772298290003,A r i h,Whaletank - Crypto Chat,UserStatusRecently
1041,i00101,1076899109,-1623898989571169999,.,Whaletank - Crypto Chat,UserStatusRecently
1042,,1622479838,7533546008274531124,Idogu,Whaletank - Crypto Chat,UserStatusRecently
1043,mizlx,596790042,8766807348425572973,M,Whaletank - Crypto Chat,UserStatusRecently
1044,iykestan,366923011,5505830159943902646,Ikechukwu,Whaletank - Crypto Chat,UserStatusRecently
1045,GodisGreat255,874267445,8239506797811721659,God,Whaletank - Crypto Chat,UserStatusRecently
1046,Into_the_bl,178959586,5208286830585649136,Alone,Whaletank - Crypto Chat,UserStatusRecently
1047,callertunesnigeria,254088257,1239788718243252921,Israel,Whaletank - Crypto Chat,UserStatusRecently
1048,Iam7of9,892125556,134832857056790084,Ǐ 🅰️🅼 [̲̅⑦] ㄖ千 [̲̅𝟡],Whaletank - Crypto Chat,UserStatusRecently
1049,IncomeTome,1038333419,6526044767839914949,Income,Whaletank - Crypto Chat,UserStatusRecently
1050,alexandradarval_blondie,1388850594,-3303328044976148722,Laura,Whaletank - Crypto Chat,UserStatusRecently
1051,toxicbloodq8,720498024,4074725920322864876,Abdullah Ibraheem,Whaletank - Crypto Chat,UserStatusRecently
1052,ignaciosua,1599694067,4778001087007747661,Nacho lala,Whaletank - Crypto Chat,UserStatusRecently
1053,GKapG,414683636,-4068981153046086137,King 👑,Whaletank - Crypto Chat,UserStatusRecently
1054,Indradr07,1217668509,6325096483933168508,Indra,Whaletank - Crypto Chat,UserStatusRecently
1055,hodlthebagz,1466615525,-2848239442851974882,Hodl,Whaletank - Crypto Chat,UserStatusRecently
1056,IztokHribovsek,1446610625,-6740148427309997886,IztokH,Whaletank - Crypto Chat,UserStatusRecently
1057,Lukibenny,369477086,4777318492495261992,Luki,Whaletank - Crypto Chat,UserStatusRecently
1058,,1150791308,-3973133521816128704,Ishaq,Whaletank - Crypto Chat,UserStatusRecently
1059,Eleanor2314,5744540330,884478342607489272,Eleanor Hross,Whaletank - Crypto Chat,UserStatusRecently
1060,,5412141530,8224161324932948182,Hdfcvv,Whaletank - Crypto Chat,UserStatusRecently
1061,,5722608951,-4523884172193543462,Hfgb,Whaletank - Crypto Chat,UserStatusRecently
1062,,5631255962,-8920922204476566702,Hdd,Whaletank - Crypto Chat,UserStatusRecently
1063,,5465960231,7626151542079624665,Hannah,Whaletank - Crypto Chat,UserStatusRecently
1064,,5788101384,6495953492267347356,High,Whaletank - Crypto Chat,UserStatusRecently
1065,,5721755814,-3212291284441202687,Harry,Whaletank - Crypto Chat,UserStatusRecently
1066,,5069275666,1804702566325577795,Hans,Whaletank - Crypto Chat,UserStatusRecently
1067,hifsv43,5491697731,6096338146363271095,孟 倩,Whaletank - Crypto Chat,UserStatusRecently
1068,,5455961584,-48367841338645281,Hackerman,Whaletank - Crypto Chat,UserStatusRecently
1069,,5083194633,-4620214533983595924,Hayden,Whaletank - Crypto Chat,UserStatusRecently
1070,,5200541838,2017042875932936662,hector,Whaletank - Crypto Chat,UserStatusRecently
1071,hassanerdal,5077031050,4416937676774950343,Hassan,Whaletank - Crypto Chat,UserStatusRecently
1072,bsbdhdl,5364774843,5715992129445895123,Henry,Whaletank - Crypto Chat,UserStatusRecently
1073,hudiw2,1998698715,5585090803793670988,нх,Whaletank - Crypto Chat,UserStatusRecently
1074,,5105776033,5350607512142519581,Hope✊,Whaletank - Crypto Chat,UserStatusRecently
1075,hhShama,5116824530,-8181078636713918199,Adilah,Whaletank - Crypto Chat,UserStatusRecently
1076,gcjazzcryptos,1226258130,-5788446676552678620,Greg,Whaletank - Crypto Chat,UserStatusRecently
1077,Ali_Hamza15,2088428103,4138282193315771007,Hamza,Whaletank - Crypto Chat,UserStatusRecently
1078,mayaHarris12,5280832849,1321454832901798776,Maya,Whaletank - Crypto Chat,UserStatusRecently
1079,Heinrichyeezy,1576146780,6004027740268617622,Mark,Whaletank - Crypto Chat,UserStatusRecently
1080,hzm_mz,978828819,1693259298848314632,hzm,Whaletank - Crypto Chat,UserStatusRecently
1081,,5087759026,-2251432724920974029,Afzal,Whaletank - Crypto Chat,UserStatusRecently
1082,,2088009097,6865324860491090485,Hrodebert,Whaletank - Crypto Chat,UserStatusRecently
1083,Hunny_hbg,726502340,-3309708643765281899,Hunny,Whaletank - Crypto Chat,UserStatusRecently
1084,,764994789,3502576472439787166,hamza,Whaletank - Crypto Chat,UserStatusRecently
1085,Heeboe,1503740931,118545008205834573,Hee,Whaletank - Crypto Chat,UserStatusRecently
